"Date","liczba_przypadkow","stan_rekordu_na","zgony","wojewodztwo"
2020-04-03,10,2020-04-02,0,"pomorskie"
2020-04-03,29,2020-04-02,3,"śląskie"
2020-04-03,7,2020-04-02,0,"świętokrzyskie"
2020-04-03,6,2020-04-02,0,"warmińsko-mazurskie"
2020-04-03,26,2020-04-02,2,"wielkopolskie"
2020-04-03,10,2020-04-02,1,"zachodniopomorskie"
2020-04-03,392,2020-04-02,14,"Cały kraj"
2020-04-04,62,2020-04-03,0,"dolnośląskie"
2020-04-04,42,2020-04-03,1,"kujawsko-pomorskie"
2020-04-04,7,2020-04-03,1,"lubelskie"
2020-04-04,2,2020-04-03,0,"lubuskie"
2020-04-04,12,2020-04-03,2,"łódzkie"
2020-04-04,32,2020-04-03,1,"małopolskie"
2020-04-04,54,2020-04-03,0,"mazowieckie"
2020-04-04,12,2020-04-03,0,"opolskie"
2020-04-04,14,2020-04-03,0,"podkarpackie"
2020-04-04,15,2020-04-03,0,"podlaskie"
2020-04-04,12,2020-04-03,0,"pomorskie"
2020-04-04,130,2020-04-03,0,"śląskie"
2020-04-04,17,2020-04-03,0,"świętokrzyskie"
2020-04-04,8,2020-04-03,0,"warmińsko-mazurskie"
2020-04-04,18,2020-04-03,4,"wielkopolskie"
2020-04-04,0,2020-04-03,0,"zachodniopomorskie"
2020-04-04,437,2020-04-03,14,"Cały kraj"
2020-04-05,7,2020-04-04,0,"dolnośląskie"
2020-04-05,25,2020-04-04,0,"kujawsko-pomorskie"
2020-04-05,7,2020-04-04,0,"lubelskie"
2020-04-05,6,2020-04-04,0,"lubuskie"
2020-04-05,11,2020-04-04,0,"łódzkie"
2020-04-05,46,2020-04-04,0,"małopolskie"
2020-04-05,0,2020-04-04,0,"mazowieckie"
2020-04-05,0,2020-04-04,0,"opolskie"
2020-04-05,11,2020-04-04,0,"podkarpackie"
2020-04-05,8,2020-04-04,0,"podlaskie"
2020-04-05,22,2020-04-04,0,"pomorskie"
2020-04-05,65,2020-04-04,6,"śląskie"
2020-04-05,2,2020-04-04,0,"świętokrzyskie"
2020-04-05,3,2020-04-04,1,"warmińsko-mazurskie"
2020-04-05,20,2020-04-04,1,"wielkopolskie"
2020-04-05,11,2020-04-04,0,"zachodniopomorskie"
2020-04-05,244,2020-04-04,8,"Cały kraj"
2020-04-06,61,2020-04-05,4,"dolnośląskie"
2020-04-06,17,2020-04-05,0,"kujawsko-pomorskie"
2020-04-06,9,2020-04-05,0,"lubelskie"
2020-04-06,3,2020-04-05,0,"lubuskie"
2020-04-06,67,2020-04-05,0,"łódzkie"
2020-04-06,19,2020-04-05,2,"małopolskie"
2020-04-06,159,2020-04-05,6,"mazowieckie"
2020-04-06,4,2020-04-05,0,"opolskie"
2020-04-06,13,2020-04-05,0,"podkarpackie"
2020-04-06,9,2020-04-05,1,"podlaskie"
2020-04-06,13,2020-04-05,0,"pomorskie"
2020-04-06,41,2020-04-05,4,"śląskie"
2020-04-06,12,2020-04-05,0,"świętokrzyskie"
2020-04-06,2,2020-04-05,0,"warmińsko-mazurskie"
2020-04-06,40,2020-04-05,1,"wielkopolskie"
2020-04-06,6,2020-04-05,0,"zachodniopomorskie"
2020-04-06,475,2020-04-05,15,"Cały kraj"
2020-04-07,20,2020-04-06,3,"dolnośląskie"
2020-04-07,4,2020-04-06,0,"kujawsko-pomorskie"
2020-04-07,7,2020-04-06,1,"lubelskie"
2020-04-07,3,2020-04-06,0,"lubuskie"
2020-04-07,14,2020-04-06,0,"łódzkie"
2020-04-07,22,2020-04-06,0,"małopolskie"
2020-04-07,98,2020-04-06,3,"mazowieckie"
2020-04-07,7,2020-04-06,1,"opolskie"
2020-04-07,7,2020-04-06,0,"podkarpackie"
2020-04-07,18,2020-04-06,0,"podlaskie"
2020-04-07,8,2020-04-06,0,"pomorskie"
2020-04-07,25,2020-04-06,3,"śląskie"
2020-04-07,10,2020-04-06,0,"świętokrzyskie"
2020-04-07,3,2020-04-06,0,"warmińsko-mazurskie"
2020-04-07,54,2020-04-06,1,"wielkopolskie"
2020-04-07,11,2020-04-06,0,"zachodniopomorskie"
2020-04-07,311,2020-04-06,13,"Cały kraj"
2020-04-08,39,2020-04-07,1,"dolnośląskie"
2020-04-08,19,2020-04-07,0,"kujawsko-pomorskie"
2020-04-08,11,2020-04-07,0,"lubelskie"
2020-04-08,0,2020-04-07,0,"lubuskie"
2020-04-08,18,2020-04-07,2,"łódzkie"
2020-04-08,22,2020-04-07,1,"małopolskie"
2020-04-08,182,2020-04-07,2,"mazowieckie"
2020-04-08,6,2020-04-07,1,"opolskie"
2020-04-08,12,2020-04-07,0,"podkarpackie"
2020-04-08,18,2020-04-07,0,"podlaskie"
2020-04-08,10,2020-04-07,0,"pomorskie"
2020-04-08,39,2020-04-07,7,"śląskie"
2020-04-08,17,2020-04-07,0,"świętokrzyskie"
2020-04-08,4,2020-04-07,0,"warmińsko-mazurskie"
2020-04-08,22,2020-04-07,7,"wielkopolskie"
2020-04-08,16,2020-04-07,0,"zachodniopomorskie"
2020-04-08,435,2020-04-07,22,"Cały kraj"
2020-04-09,12,2020-04-08,1,"dolnośląskie"
2020-04-09,13,2020-04-08,4,"kujawsko-pomorskie"
2020-04-09,8,2020-04-08,1,"lubelskie"
2020-04-09,4,2020-04-08,0,"lubuskie"
2020-04-09,42,2020-04-08,0,"łódzkie"
2020-04-09,28,2020-04-08,0,"małopolskie"
2020-04-09,67,2020-04-08,12,"mazowieckie"
2020-04-09,9,2020-04-08,2,"opolskie"
2020-04-09,12,2020-04-08,0,"podkarpackie"
2020-04-09,22,2020-04-08,0,"podlaskie"
2020-04-09,8,2020-04-08,1,"pomorskie"
2020-04-09,43,2020-04-08,0,"śląskie"
2020-04-09,7,2020-04-08,1,"świętokrzyskie"
2020-04-09,5,2020-04-08,0,"warmińsko-mazurskie"
2020-04-09,45,2020-04-08,1,"wielkopolskie"
2020-04-09,32,2020-04-08,0,"zachodniopomorskie"
2020-04-09,357,2020-04-08,29,"Cały kraj"
2020-04-10,29,2020-04-09,3,"dolnośląskie"
2020-04-10,3,2020-04-09,1,"kujawsko-pomorskie"
2020-04-10,5,2020-04-09,0,"lubelskie"
2020-04-10,3,2020-04-09,0,"lubuskie"
2020-04-10,32,2020-04-09,2,"łódzkie"
2020-04-10,34,2020-04-09,0,"małopolskie"
2020-04-10,110,2020-04-09,5,"mazowieckie"
2020-04-10,9,2020-04-09,1,"opolskie"
2020-04-10,14,2020-04-09,0,"podkarpackie"
2020-04-10,19,2020-04-09,1,"podlaskie"
2020-04-10,10,2020-04-09,0,"pomorskie"
2020-04-10,51,2020-04-09,5,"śląskie"
2020-04-10,2,2020-04-09,0,"świętokrzyskie"
2020-04-10,3,2020-04-09,0,"warmińsko-mazurskie"
2020-04-10,37,2020-04-09,1,"wielkopolskie"
2020-04-10,9,2020-04-09,0,"zachodniopomorskie"
2020-04-10,370,2020-04-09,16,"Cały kraj"
2020-04-11,69,2020-04-10,2,"dolnośląskie"
2020-04-11,10,2020-04-10,1,"kujawsko-pomorskie"
2020-04-11,17,2020-04-10,1,"lubelskie"
2020-04-11,5,2020-04-10,0,"lubuskie"
2020-04-11,31,2020-04-10,0,"łódzkie"
2020-04-11,20,2020-04-10,0,"małopolskie"
2020-04-11,77,2020-04-10,0,"mazowieckie"
2020-04-11,5,2020-04-10,0,"opolskie"
2020-04-11,15,2020-04-10,0,"podkarpackie"
2020-04-11,21,2020-04-10,0,"podlaskie"
2020-04-11,4,2020-04-10,0,"pomorskie"
2020-04-11,34,2020-04-10,0,"śląskie"
2020-04-11,1,2020-04-10,0,"świętokrzyskie"
2020-04-11,15,2020-04-10,0,"warmińsko-mazurskie"
2020-04-11,46,2020-04-10,2,"wielkopolskie"
2020-04-11,10,2020-04-10,0,"zachodniopomorskie"
2020-04-11,380,2020-04-10,7,"Cały kraj"
2020-04-12,23,2020-04-11,2,"dolnośląskie"
2020-04-12,23,2020-04-11,0,"kujawsko-pomorskie"
2020-04-12,3,2020-04-11,1,"lubelskie"
2020-04-12,2,2020-04-11,0,"lubuskie"
2020-04-12,29,2020-04-11,0,"łódzkie"
2020-04-12,33,2020-04-11,1,"małopolskie"
2020-04-12,128,2020-04-11,12,"mazowieckie"
2020-04-12,13,2020-04-11,0,"opolskie"
2020-04-12,11,2020-04-11,0,"podkarpackie"
2020-04-12,6,2020-04-11,0,"podlaskie"
2020-04-12,6,2020-04-11,0,"pomorskie"
2020-04-12,52,2020-04-11,5,"śląskie"
2020-04-12,6,2020-04-11,0,"świętokrzyskie"
2020-04-12,1,2020-04-11,0,"warmińsko-mazurskie"
2020-04-12,58,2020-04-11,5,"wielkopolskie"
2020-04-12,7,2020-04-11,0,"zachodniopomorskie"
2020-04-12,401,2020-04-11,27,"Cały kraj"
2020-04-13,37,2020-04-12,1,"dolnośląskie"
2020-04-13,23,2020-04-12,0,"kujawsko-pomorskie"
2020-04-13,9,2020-04-12,0,"lubelskie"
2020-04-13,2,2020-04-12,0,"lubuskie"
2020-04-13,37,2020-04-12,0,"łódzkie"
2020-04-13,19,2020-04-12,1,"małopolskie"
2020-04-13,35,2020-04-12,16,"mazowieckie"
2020-04-13,8,2020-04-12,1,"opolskie"
2020-04-13,1,2020-04-12,0,"podkarpackie"
2020-04-13,27,2020-04-12,0,"podlaskie"
2020-04-13,8,2020-04-12,0,"pomorskie"
2020-04-13,65,2020-04-12,1,"śląskie"
2020-04-13,5,2020-04-12,0,"świętokrzyskie"
2020-04-13,11,2020-04-12,0,"warmińsko-mazurskie"
2020-04-13,30,2020-04-12,4,"wielkopolskie"
2020-04-13,2,2020-04-12,0,"zachodniopomorskie"
2020-04-13,318,2020-04-12,24,"Cały kraj"
2020-04-14,12,2020-04-13,1,"dolnośląskie"
2020-04-14,9,2020-04-13,0,"kujawsko-pomorskie"
2020-04-14,6,2020-04-13,0,"lubelskie"
2020-04-14,0,2020-04-13,0,"lubuskie"
2020-04-14,22,2020-04-13,0,"łódzkie"
2020-04-14,13,2020-04-13,1,"małopolskie"
2020-04-14,24,2020-04-13,1,"mazowieckie"
2020-04-14,20,2020-04-13,0,"opolskie"
2020-04-14,4,2020-04-13,0,"podkarpackie"
2020-04-14,16,2020-04-13,0,"podlaskie"
2020-04-14,4,2020-04-13,0,"pomorskie"
2020-04-14,33,2020-04-13,3,"śląskie"
2020-04-14,0,2020-04-13,0,"świętokrzyskie"
2020-04-14,0,2020-04-13,0,"warmińsko-mazurskie"
2020-04-14,83,2020-04-13,5,"wielkopolskie"
2020-04-14,10,2020-04-13,0,"zachodniopomorskie"
2020-04-14,258,2020-04-13,13,"Cały kraj"
2020-04-15,14,2020-04-14,1,"dolnośląskie"
2020-04-15,7,2020-04-14,2,"kujawsko-pomorskie"
2020-04-15,5,2020-04-14,0,"lubelskie"
2020-04-15,1,2020-04-14,0,"lubuskie"
2020-04-15,16,2020-04-14,1,"łódzkie"
2020-04-15,19,2020-04-14,2,"małopolskie"
2020-04-15,27,2020-04-14,5,"mazowieckie"
2020-04-15,35,2020-04-14,0,"opolskie"
2020-04-15,9,2020-04-14,0,"podkarpackie"
2020-04-15,18,2020-04-14,0,"podlaskie"
2020-04-15,0,2020-04-14,0,"pomorskie"
2020-04-15,64,2020-04-14,5,"śląskie"
2020-04-15,13,2020-04-14,0,"świętokrzyskie"
2020-04-15,0,2020-04-14,0,"warmińsko-mazurskie"
2020-04-15,34,2020-04-14,3,"wielkopolskie"
2020-04-15,8,2020-04-14,0,"zachodniopomorskie"
2020-04-15,270,2020-04-14,18,"Cały kraj"
2020-04-16,41,2020-04-15,0,"dolnośląskie"
2020-04-16,7,2020-04-15,3,"kujawsko-pomorskie"
2020-04-16,25,2020-04-15,0,"lubelskie"
2020-04-16,0,2020-04-15,0,"lubuskie"
2020-04-16,5,2020-04-15,1,"łódzkie"
2020-04-16,24,2020-04-15,1,"małopolskie"
2020-04-16,77,2020-04-15,8,"mazowieckie"
2020-04-16,13,2020-04-15,2,"opolskie"
2020-04-16,9,2020-04-15,0,"podkarpackie"
2020-04-16,3,2020-04-15,0,"podlaskie"
2020-04-16,4,2020-04-15,0,"pomorskie"
2020-04-16,45,2020-04-15,6,"śląskie"
2020-04-16,16,2020-04-15,0,"świętokrzyskie"
2020-04-16,3,2020-04-15,0,"warmińsko-mazurskie"
2020-04-16,102,2020-04-15,0,"wielkopolskie"
2020-04-16,6,2020-04-15,0,"zachodniopomorskie"
2020-04-16,380,2020-04-15,23,"Cały kraj"
2020-04-17,55,2020-04-16,3,"dolnośląskie"
2020-04-17,8,2020-04-16,1,"kujawsko-pomorskie"
2020-04-17,9,2020-04-16,0,"lubelskie"
2020-04-17,2,2020-04-16,0,"lubuskie"
2020-04-17,18,2020-04-16,0,"łódzkie"
2020-04-17,14,2020-04-16,1,"małopolskie"
2020-04-17,54,2020-04-16,12,"mazowieckie"
2020-04-17,11,2020-04-16,1,"opolskie"
2020-04-17,3,2020-04-16,0,"podkarpackie"
2020-04-17,19,2020-04-16,1,"podlaskie"
2020-04-17,2,2020-04-16,1,"pomorskie"
2020-04-17,82,2020-04-16,5,"śląskie"
2020-04-17,5,2020-04-16,1,"świętokrzyskie"
2020-04-17,4,2020-04-16,0,"warmińsko-mazurskie"
2020-04-17,44,2020-04-16,2,"wielkopolskie"
2020-04-17,6,2020-04-16,0,"zachodniopomorskie"
2020-04-17,336,2020-04-16,28,"Cały kraj"
2020-04-18,74,2020-04-17,2,"dolnośląskie"
2020-04-18,20,2020-04-17,0,"kujawsko-pomorskie"
2020-04-18,11,2020-04-17,0,"lubelskie"
2020-04-18,0,2020-04-17,0,"lubuskie"
2020-04-18,17,2020-04-17,0,"łódzkie"
2020-04-18,21,2020-04-17,0,"małopolskie"
2020-04-18,37,2020-04-17,4,"mazowieckie"
2020-04-18,24,2020-04-17,3,"opolskie"
2020-04-18,5,2020-04-17,0,"podkarpackie"
2020-04-18,13,2020-04-17,0,"podlaskie"
2020-04-18,4,2020-04-17,0,"pomorskie"
2020-04-18,149,2020-04-17,4,"śląskie"
2020-04-18,18,2020-04-17,1,"świętokrzyskie"
2020-04-18,10,2020-04-17,0,"warmińsko-mazurskie"
2020-04-18,51,2020-04-17,3,"wielkopolskie"
2020-04-18,7,2020-04-17,0,"zachodniopomorskie"
2020-04-18,457,2020-04-17,18,"Cały kraj"
2020-04-19,56,2020-04-18,0,"dolnośląskie"
2020-04-19,11,2020-04-18,3,"kujawsko-pomorskie"
2020-04-19,3,2020-04-18,0,"lubelskie"
2020-04-19,0,2020-04-18,0,"lubuskie"
2020-04-19,33,2020-04-18,2,"łódzkie"
2020-04-19,34,2020-04-18,1,"małopolskie"
2020-04-19,53,2020-04-18,7,"mazowieckie"
2020-04-19,17,2020-04-18,0,"opolskie"
2020-04-19,8,2020-04-18,0,"podkarpackie"
2020-04-19,25,2020-04-18,0,"podlaskie"
2020-04-19,22,2020-04-18,0,"pomorskie"
2020-04-19,54,2020-04-18,2,"śląskie"
2020-04-19,10,2020-04-18,0,"świętokrzyskie"
2020-04-19,0,2020-04-18,0,"warmińsko-mazurskie"
2020-04-19,18,2020-04-18,1,"wielkopolskie"
2020-04-19,19,2020-04-18,0,"zachodniopomorskie"
2020-04-19,334,2020-04-18,15,"Cały kraj"
2020-04-20,95,2020-04-19,0,"dolnośląskie"
2020-04-20,8,2020-04-19,0,"kujawsko-pomorskie"
2020-04-20,15,2020-04-19,0,"lubelskie"
2020-04-20,0,2020-04-19,0,"lubuskie"
2020-04-20,20,2020-04-19,0,"łódzkie"
2020-04-20,16,2020-04-19,0,"małopolskie"
2020-04-20,56,2020-04-19,1,"mazowieckie"
2020-04-20,6,2020-04-19,1,"opolskie"
2020-04-20,4,2020-04-19,0,"podkarpackie"
2020-04-20,5,2020-04-19,0,"podlaskie"
2020-04-20,2,2020-04-19,0,"pomorskie"
2020-04-20,170,2020-04-19,5,"śląskie"
2020-04-20,7,2020-04-19,0,"świętokrzyskie"
2020-04-20,3,2020-04-19,0,"warmińsko-mazurskie"
2020-04-20,122,2020-04-19,2,"wielkopolskie"
2020-04-20,17,2020-04-19,2,"zachodniopomorskie"
2020-04-20,515,2020-04-19,13,"Cały kraj"
2020-04-21,33,2020-04-20,3,"dolnośląskie"
2020-04-21,15,2020-04-20,1,"kujawsko-pomorskie"
2020-04-21,2,2020-04-20,0,"lubelskie"
2020-04-21,1,2020-04-20,0,"lubuskie"
2020-04-21,22,2020-04-20,0,"łódzkie"
2020-04-21,33,2020-04-20,1,"małopolskie"
2020-04-21,38,2020-04-20,8,"mazowieckie"
2020-04-21,16,2020-04-20,0,"opolskie"
2020-04-21,3,2020-04-20,0,"podkarpackie"
2020-04-21,6,2020-04-20,0,"podlaskie"
2020-04-21,6,2020-04-20,0,"pomorskie"
2020-04-21,71,2020-04-20,0,"śląskie"
2020-04-21,17,2020-04-20,0,"świętokrzyskie"
2020-04-21,1,2020-04-20,0,"warmińsko-mazurskie"
2020-04-21,30,2020-04-20,6,"wielkopolskie"
2020-04-21,11,2020-04-20,0,"zachodniopomorskie"
2020-04-21,306,2020-04-20,20,"Cały kraj"
2020-04-22,41,2020-04-21,0,"dolnośląskie"
2020-04-22,17,2020-04-21,0,"kujawsko-pomorskie"
2020-04-22,15,2020-04-21,0,"lubelskie"
2020-04-22,2,2020-04-21,0,"lubuskie"
2020-04-22,12,2020-04-21,0,"łódzkie"
2020-04-22,28,2020-04-21,3,"małopolskie"
2020-04-22,29,2020-04-21,9,"mazowieckie"
2020-04-22,6,2020-04-21,1,"opolskie"
2020-04-22,4,2020-04-21,0,"podkarpackie"
2020-04-22,5,2020-04-21,0,"podlaskie"
2020-04-22,4,2020-04-21,0,"pomorskie"
2020-04-22,54,2020-04-21,5,"śląskie"
2020-04-22,11,2020-04-21,0,"świętokrzyskie"
2020-04-22,2,2020-04-21,0,"warmińsko-mazurskie"
2020-04-22,31,2020-04-21,4,"wielkopolskie"
2020-04-22,2,2020-04-21,0,"zachodniopomorskie"
2020-04-22,263,2020-04-21,20,"Cały kraj"
2020-04-23,26,2020-04-22,3,"dolnośląskie"
2020-04-23,14,2020-04-22,3,"kujawsko-pomorskie"
2020-04-23,6,2020-04-22,0,"lubelskie"
2020-04-23,1,2020-04-22,0,"lubuskie"
2020-04-23,71,2020-04-22,2,"łódzkie"
2020-04-23,27,2020-04-22,1,"małopolskie"
2020-04-23,39,2020-04-22,6,"mazowieckie"
2020-04-23,26,2020-04-22,0,"opolskie"
2020-04-23,6,2020-04-22,0,"podkarpackie"
2020-04-23,3,2020-04-22,0,"podlaskie"
2020-04-23,12,2020-04-22,1,"pomorskie"
2020-04-23,46,2020-04-22,4,"śląskie"
2020-04-23,9,2020-04-22,0,"świętokrzyskie"
2020-04-23,NA,2020-04-22,0,"warmińsko-mazurskie"
2020-04-23,18,2020-04-22,5,"wielkopolskie"
2020-04-23,9,2020-04-22,0,"zachodniopomorskie"
2020-04-23,313,2020-04-22,25,"Cały kraj"
2020-04-24,68,2020-04-23,0,"dolnośląskie"
2020-04-24,8,2020-04-23,0,"kujawsko-pomorskie"
2020-04-24,4,2020-04-23,0,"lubelskie"
2020-04-24,0,2020-04-23,0,"lubuskie"
2020-04-24,16,2020-04-23,7,"łódzkie"
2020-04-24,32,2020-04-23,0,"małopolskie"
2020-04-24,68,2020-04-23,10,"mazowieckie"
2020-04-24,6,2020-04-23,2,"opolskie"
2020-04-24,3,2020-04-23,0,"podkarpackie"
2020-04-24,6,2020-04-23,0,"podlaskie"
2020-04-24,12,2020-04-23,0,"pomorskie"
2020-04-24,35,2020-04-23,3,"śląskie"
2020-04-24,1,2020-04-23,2,"świętokrzyskie"
2020-04-24,0,2020-04-23,0,"warmińsko-mazurskie"
2020-04-24,67,2020-04-23,2,"wielkopolskie"
2020-04-24,16,2020-04-23,0,"zachodniopomorskie"
2020-04-24,342,2020-04-23,28,"Cały kraj"
2020-04-25,23,2020-04-24,1,"dolnośląskie"
2020-04-25,11,2020-04-24,4,"kujawsko-pomorskie"
2020-04-25,6,2020-04-24,0,"lubelskie"
2020-04-25,0,2020-04-24,0,"lubuskie"
2020-04-25,32,2020-04-24,1,"łódzkie"
2020-04-25,22,2020-04-24,2,"małopolskie"
2020-04-25,40,2020-04-24,18,"mazowieckie"
2020-04-25,15,2020-04-24,4,"opolskie"
2020-04-25,9,2020-04-24,0,"podkarpackie"
2020-04-25,3,2020-04-24,0,"podlaskie"
2020-04-25,13,2020-04-24,0,"pomorskie"
2020-04-25,97,2020-04-24,3,"śląskie"
2020-04-25,6,2020-04-24,0,"świętokrzyskie"
2020-04-25,1,2020-04-24,0,"warmińsko-mazurskie"
2020-04-25,70,2020-04-24,4,"wielkopolskie"
2020-04-25,31,2020-04-24,2,"zachodniopomorskie"
2020-04-25,381,2020-04-24,40,"Cały kraj"
2020-04-26,43,2020-04-25,3,"dolnośląskie"
2020-04-26,3,2020-04-25,2,"kujawsko-pomorskie"
2020-04-26,4,2020-04-25,0,"lubelskie"
2020-04-26,0,2020-04-25,0,"lubuskie"
2020-04-26,23,2020-04-25,1,"łódzkie"
2020-04-26,24,2020-04-25,3,"małopolskie"
2020-04-26,96,2020-04-25,11,"mazowieckie"
2020-04-26,7,2020-04-25,2,"opolskie"
2020-04-26,23,2020-04-25,0,"podkarpackie"
2020-04-26,14,2020-04-25,0,"podlaskie"
2020-04-26,40,2020-04-25,0,"pomorskie"
2020-04-26,67,2020-04-25,4,"śląskie"
2020-04-26,1,2020-04-25,1,"świętokrzyskie"
2020-04-26,0,2020-04-25,0,"warmińsko-mazurskie"
2020-04-26,30,2020-04-25,3,"wielkopolskie"
2020-04-26,6,2020-04-25,1,"zachodniopomorskie"
2020-04-26,381,2020-04-25,30,"Cały kraj"
2020-04-27,63,2020-04-26,1,"dolnośląskie"
2020-04-27,4,2020-04-26,0,"kujawsko-pomorskie"
2020-04-27,5,2020-04-26,2,"lubelskie"
2020-04-27,2,2020-04-26,0,"lubuskie"
2020-04-27,19,2020-04-26,0,"łódzkie"
2020-04-27,9,2020-04-26,1,"małopolskie"
2020-04-27,46,2020-04-26,3,"mazowieckie"
2020-04-27,11,2020-04-26,1,"opolskie"
2020-04-27,2,2020-04-26,0,"podkarpackie"
2020-04-27,3,2020-04-26,0,"podlaskie"
2020-04-27,50,2020-04-26,0,"pomorskie"
2020-04-27,74,2020-04-26,1,"śląskie"
2020-04-27,3,2020-04-26,0,"świętokrzyskie"
2020-04-27,0,2020-04-26,0,"warmińsko-mazurskie"
2020-04-27,41,2020-04-26,2,"wielkopolskie"
2020-04-27,14,2020-04-26,2,"zachodniopomorskie"
2020-04-27,344,2020-04-26,12,"Cały kraj"
2020-04-28,71,2020-04-27,0,"dolnośląskie"
2020-04-28,5,2020-04-27,0,"kujawsko-pomorskie"
2020-04-28,2,2020-04-27,1,"lubelskie"
2020-04-28,0,2020-04-27,0,"lubuskie"
2020-04-28,35,2020-04-27,0,"łódzkie"
2020-04-28,20,2020-04-27,0,"małopolskie"
2020-04-28,28,2020-04-27,7,"mazowieckie"
2020-04-28,10,2020-04-27,2,"opolskie"
2020-04-28,3,2020-04-27,0,"podkarpackie"
2020-04-28,4,2020-04-27,0,"podlaskie"
2020-04-28,11,2020-04-27,2,"pomorskie"
2020-04-28,42,2020-04-27,5,"śląskie"
2020-04-28,3,2020-04-27,0,"świętokrzyskie"
2020-04-28,0,2020-04-27,0,"warmińsko-mazurskie"
2020-04-28,36,2020-04-27,5,"wielkopolskie"
2020-04-28,15,2020-04-27,0,"zachodniopomorskie"
2020-04-28,285,2020-04-27,26,"Cały kraj"
2020-04-29,49,2020-04-28,3,"dolnośląskie"
2020-04-29,35,2020-04-28,1,"kujawsko-pomorskie"
2020-04-29,3,2020-04-28,0,"lubelskie"
2020-04-29,0,2020-04-28,0,"lubuskie"
2020-04-29,14,2020-04-28,2,"łódzkie"
2020-04-29,11,2020-04-28,2,"małopolskie"
2020-04-29,15,2020-04-28,13,"mazowieckie"
2020-04-29,5,2020-04-28,1,"opolskie"
2020-04-29,9,2020-04-28,0,"podkarpackie"
2020-04-29,2,2020-04-28,0,"podlaskie"
2020-04-29,37,2020-04-28,3,"pomorskie"
2020-04-29,94,2020-04-28,6,"śląskie"
2020-04-29,3,2020-04-28,1,"świętokrzyskie"
2020-04-29,0,2020-04-28,0,"warmińsko-mazurskie"
2020-04-29,33,2020-04-28,3,"wielkopolskie"
2020-04-29,6,2020-04-28,0,"zachodniopomorskie"
2020-04-29,316,2020-04-28,34,"Cały kraj"
2020-04-30,59,2020-04-29,3,"dolnośląskie"
2020-04-30,19,2020-04-29,1,"kujawsko-pomorskie"
2020-04-30,3,2020-04-29,0,"lubelskie"
2020-04-30,0,2020-04-29,0,"lubuskie"
2020-04-30,32,2020-04-29,4,"łódzkie"
2020-04-30,24,2020-04-29,1,"małopolskie"
2020-04-30,36,2020-04-29,3,"mazowieckie"
2020-04-30,12,2020-04-29,1,"opolskie"
2020-04-30,3,2020-04-29,0,"podkarpackie"
2020-04-30,0,2020-04-29,0,"podlaskie"
2020-04-30,30,2020-04-29,2,"pomorskie"
2020-04-30,159,2020-04-29,8,"śląskie"
2020-04-30,2,2020-04-29,0,"świętokrzyskie"
2020-04-30,0,2020-04-29,0,"warmińsko-mazurskie"
2020-04-30,39,2020-04-29,0,"wielkopolskie"
2020-04-30,4,2020-04-29,1,"zachodniopomorskie"
2020-04-30,422,2020-04-29,28,"Cały kraj"
2020-05-01,43,2020-04-30,1,"dolnośląskie"
2020-05-01,7,2020-04-30,0,"kujawsko-pomorskie"
2020-05-01,1,2020-04-30,0,"lubelskie"
2020-05-01,0,2020-04-30,0,"lubuskie"
2020-05-01,18,2020-04-30,4,"łódzkie"
2020-05-01,21,2020-04-30,0,"małopolskie"
2020-05-01,25,2020-04-30,7,"mazowieckie"
2020-05-01,4,2020-04-30,0,"opolskie"
2020-05-01,1,2020-04-30,0,"podkarpackie"
2020-05-01,8,2020-04-30,0,"podlaskie"
2020-05-01,4,2020-04-30,1,"pomorskie"
2020-05-01,57,2020-04-30,5,"śląskie"
2020-05-01,4,2020-04-30,0,"świętokrzyskie"
2020-05-01,2,2020-04-30,0,"warmińsko-mazurskie"
2020-05-01,26,2020-04-30,2,"wielkopolskie"
2020-05-01,16,2020-04-30,0,"zachodniopomorskie"
2020-05-01,300,2020-04-30,20,"Cały kraj"
2020-05-02,17,2020-05-01,0,"dolnośląskie"
2020-05-02,6,2020-05-01,0,"kujawsko-pomorskie"
2020-05-02,5,2020-05-01,0,"lubelskie"
2020-05-02,0,2020-05-01,0,"lubuskie"
2020-05-02,18,2020-05-01,3,"łódzkie"
2020-05-02,16,2020-05-01,0,"małopolskie"
2020-05-02,25,2020-05-01,0,"mazowieckie"
2020-05-02,4,2020-05-01,0,"opolskie"
2020-05-02,8,2020-05-01,23,"podkarpackie"
2020-05-02,0,2020-05-01,1,"podlaskie"
2020-05-02,6,2020-05-01,1,"pomorskie"
2020-05-02,141,2020-05-01,2,"śląskie"
2020-05-02,0,2020-05-01,0,"świętokrzyskie"
2020-05-02,0,2020-05-01,0,"warmińsko-mazurskie"
2020-05-02,2,2020-05-01,0,"wielkopolskie"
2020-05-02,5,2020-05-01,0,"zachodniopomorskie"
2020-05-02,228,2020-05-01,7,"Cały kraj"
2020-05-03,40,2020-05-02,1,"dolnośląskie"
2020-05-03,4,2020-05-02,0,"kujawsko-pomorskie"
2020-05-03,2,2020-05-02,0,"lubelskie"
2020-05-03,0,2020-05-02,0,"lubuskie"
2020-05-03,34,2020-05-02,0,"łódzkie"
2020-05-03,21,2020-05-02,1,"małopolskie"
2020-05-03,31,2020-05-02,1,"mazowieckie"
2020-05-03,9,2020-05-02,0,"opolskie"
2020-05-03,4,2020-05-02,0,"podkarpackie"
